umls_id,mondo_id
C0205945,2927
C0007140,2928
C0346251,2930
C0878693,2931
C0029464,2933
C1334267,2934
C1518949,2935
C1335934,2936
C4083056,2937
C1368275,2939
C1332269,2940
C0349534,2941
C1333491,2943
C1333492,2944
C1367861,2945
C0018414,2946
C1304295,2947
C0346013,2948
C0555191,2949
C1516599,2950
C1883723,2952
C0334257,2953
C0334256,2954
C1336977,2955
C1275193,2956
C1519182,2957
C1519320,2958
C0700594,2959
C0032586,2960
C1334362,2961
C1333414,2962
C1301270,2963
C0030584,2965
C1336066,2966
C0024248,2968
C0496833,2969
C0271100,2970
C0206735,2971
C0153502,2972
C0334443,2973
C0346787,2975
C1148546,2976
C0751872,2977
C0751871,2977
C1335126,2978
C0334244,2979
C0855009,2981
C1112437,2982
C0035290,2984
C0262984,2987
C0877611,2988
C0206644,2989
C1266125,2990
C1510778,2991
C1368041,2993
C1335301,2994
C3272528,2995
C1332865,2996
C1332301,2997
C1335976,2998
C1332880,3000
C0013377,3002
C1516408,3003
C0024437,3004
C0271051,3005
C1333001,3007
C0020428,3009
C0346249,3010
C4707257,3011
C1266043,3012
C0035455,3014
C1514284,3019
C1332875,3021
C0279988,3022
C1332312,3023
C1332614,3024
C1333155,3025
C1333742,3026
C1336748,3027
C1336756,3028
C0346081,3029
C3642326,3030
C4289586,3031
C1336530,3032
C1335504,3033
C1334649,3034
C1335152,3035
C0206694,3036
C1332982,3041
C1332207,3042
C1275279,3043
C0002757,3045
C0003463,3046
C1334364,3047
C1335174,3049
C0345958,3050
C1335061,3051
C1333876,3052
C0431118,3053
C0281784,3054
C1384406,3055
C0431119,3056
C0280656,3057
C1384408,3058
C0153453,3059
C0005396,3059
C0750952,3060
C0347269,3062
C5551359,3064
C0280336,3065
C0235591,3066
C0149642,3067
C0919638,3068
C0392051,3069
C0919797,3070
C2608045,3073
C0854914,3075
C0854915,3076
C0278717,3077
C0278719,3078
C0024897,3079
C0039726,3081
C0155077,3082
C0334532,3083
C0268708,3084
C0022568,3085
C1334814,3086
C1334813,3087
C0205789,3088
C1332552,3089
C0238019,3090
C0346019,3091
C1334359,3092
C1333461,3093
C1334373,3095
C1333265,3096
C1332981,3097
C1334672,3098
C1334945,3100
C1334946,3103
C2607932,3104
C0033575,3105
C0751593,3107
C1332923,3108
C1333630,3109
C0687140,3110
C1333783,3111
C1334584,3112
C1334581,3113
C1336518,3115
C1515281,3118
C1336720,3120
C1334757,3121
C0270733,3122
C0863027,3124
C3840076,3125
C0853715,3126
C1332556,3128
C1333420,3129
C0206628,3130
C0546345,3133
C0235618,3134
C0238143,3135
C1332309,3136
C0859036,3137
C1263744,3138
C0221238,3139
C0744421,3140
C1332904,3141
C1334246,3142
C0002985,3143
C5231013,3144
C1336538,3145
C0242700,3147
C1377914,3152
C0278873,3153
C1333956,3154
C0018920,3155
C0029436,3157
C0334699,3158
C0600502,3159
C1334254,3163
C1263892,3164
C0740480,3165
C0349620,3168
C1333284,3169
C1266178,3170
C0280795,3171
C1304511,3172
C1332608,3173
C0349540,3174
C0279751,3175
C1335502,3177
C0346017,3180
C1334439,3181
C1744708,3184
C1332167,3185
C1333441,3186
C1511047,3187
C1334758,3189
C1334760,3190
C3840223,3191
C1514909,3192
C1370800,3193
C1514429,3195
C0728951,3196
C0205644,3197
C0278803,3198
C0279637,3199
C1336885,3200
C1704778,3202
C0334306,3204
C1335748,3205
C0856897,3206
C0334371,3208
C1336743,3209
C0345905,3210
C1334920,3211
C1377785,3212
C0334346,3214
C1334561,3215
C1336873,3216
C0334276,3218
C1332166,3219
C0235782,3220
C1332887,3222
C0349622,3223
C4021634,3225
C0152998,3231
C0376670,3232
C0270736,3233
C1335114,3234
C1336971,3234
C0346326,3235
C1300347,3236
C1336903,3237
C1516404,3238
C4317107,3240
C1333957,3241
C1266020,3243
C1332893,3244
C1332222,3245
C1266018,3246
C0280794,3248
C0031941,3249
C0027043,3250
C1333448,3251
C0334618,3252
C1520083,3253
C1332845,3254
C1334656,3255
C1333873,3256
C1334957,3257
C0346076,3258
C1332197,3260
C1332902,3261
C0259786,3262
C1332959,3263
C0007118,3264
C1333407,3266
C0259783,3268
C0154159,3271
C1334602,3272
C1382025,3273
C0153661,3274
C0271428,3276
C2350059,3277
C1512779,3278
C0392041,3279
C1335155,3281
C0346239,3283
C1334659,3284
C1517115,3285
C1333507,3286
C1334382,3287
C0334478,3288
C1333266,3289
C0346064,3291
C1332266,3292
C1334447,3293
C1335380,3294
C0206654,3295
C0334477,3296
C1333745,3297
C1520087,3298
C1333113,3299
C1332327,3300
C0346066,3301
C1275264,3302
C1333751,3303
C0206728,3304
C1516371,3305
C1510961,3306
C1334828,3307
C0887866,3310
C0334695,3311
C4288544,3312
C3642329,3313
C4289585,3314
C0346191,3315
C1335062,3316
C1334705,3317
C0279611,3318
C0341790,3319
C0279609,3320
C0677779,3321
C0279608,3322
C1517445,3325
C1517444,3326
C1335387,3327
C1517110,3328
C0178879,3330
C1302569,3331
C0334525,3332
C0270922,3334
C1167650,3335
C0338418,3336
C1332149,3337
C1266111,3340
C1304510,3341
C1332532,3342
C0730303,3343
C0206702,3345
C0751878,3346
C1334179,3347
C1333157,3348
C1334385,3349
C1333871,3350
C1333093,3351
C1333098,3352
C1332848,3353
C0238152,3354
C1335163,3355
C0205815,3356
C1334448,3357
C1332267,3358
C0205816,3359
C0920305,3360
C1336007,3361
C0346067,3362
C0346811,3363
C1333746,3364
C1333454,3365
C0744295,3367
C1335511,3368
C1336940,3369
C2187547,3370
C1332631,3371
C2168304,3372
C1335743,3373
C1334371,3374
C1334660,3376
C1333508,3377
C1333969,3378
C1335683,3379
C1333591,3383
C1332557,3386
C1336886,3387
C1332246,3388
C0334392,3389
C2012261,3390
C0334319,3390
C1520069,3391
C1517114,3392
C0154199,3393
C0011405,3394
C1336709,3395
C0266919,3396
C0017567,3397
C1335420,3399
C1333016,3400
C0279708,3402
C1334625,3403
C1332221,3404
C0280796,3405
C1518727,3408
C0009373,3409
C1516419,3410
C1511313,3411
C1335777,3412
C0859920,3413
C0585475,3414
C0152134,3417
C1511048,3419
C0334285,3420
C0334323,3421
C0345964,3422
C1334759,3423
C1510502,3424
C0334315,3426
C0149845,3427
C0238814,3428
C0854486,3429
C0278863,3430
C0334325,3431
C0038379,3432
C0334321,3433
C1519913,3434
C0205648,3435
C1335099,3437
C1333125,3438
C1336893,3439
C1511197,3442
C1335329,3443
C1331535,3444
C1331534,3445
C0334348,3446
C1370701,3447
C0334347,3448
C0334350,3450
C0009197,3452
C1333148,3453
C1879344,3455
C1336901,3458
C1516402,3459
C1517109,3461
C1377850,3462
C2212024,3463
C1333616,3465
C0334505,3466
C1334681,3467
C0334507,3468
C0334506,3469
C1384403,3470
C0030757,3471
C0238432,3473
C1370500,3474
C0334578,3475
C1332609,3477
C3714582,3479
C1335415,3480
C0346185,3481
C0030758,3482
C1266005,3486
C5400033,3487
C1332251,3490
C1334360,3492
C1336082,3493
C2019443,3494
C0238409,3497
C0349656,3499
C0861861,3500
C1333494,3501
C1336879,3502
C1333596,3503
C1335571,3506
C0346181,3507
C0238449,3508
C1335414,3509
C0855197,3510
C1334669,3512
C1333790,3513
C0855163,3514
C1517127,3515
C1368898,3516
C1368910,3517
C1334682,3518
C0346027,3519
C0017150,3523
C1333767,3524
C1368066,3525
C0042951,3528
C0520575,3529
C1707880,3531
C3812899,3532
C1335327,3534
C1333595,3535
C1301359,3537
C1335469,3538
C0279592,3539
C0023493,3540
C0751606,3541
C0011401,3542
C0153646,3544
C1334255,3545
C0271353,3546
C1334030,3547
C1510796,3548
C0861854,3549
C2063886,3550
C1332171,3551
C1332245,3553
C1333082,3554
C1511050,3555
C3896969,3556
C0346328,3557
C1335503,3558
C0334554,3561
C1514912,3562
C0865849,3563
C0340127,3564
C1519828,3565
C0155518,3567
C0155307,3568
C0010266,3569
C0334318,3570
C0155514,3571
C0334233,3573
C0349576,3574
C0334370,3575
C1334582,3578
C3665426,3579
C0346183,3581
C0677776,3582
C0234398,3584
C0278608,3585
C1333456,3586
C0279984,3587
C1334372,3588
C1335165,3589
C1266130,3590
C1335745,3591
C1333778,3592
C1332632,3593
C0334472,3594
C0334469,3595
C1275275,3596
C2184082,3599
C1333175,3600
C1334663,3601
C1334242,3602
C0851693,3604
C0344456,3606
C0029124,3608
C1519234,3609
C1514907,3610
C3642324,3611
C0864950,3612
C0346200,3614
C0269043,3616
C0269041,3617
C0034220,3618
C0036130,3619
C1336009,3621
C2033037,3622
C1515868,3624
C1519872,3626
C0155579,3627
C0034087,3628
C1336921,3629
C1335315,3630
C1516431,3631
C0014127,3632
C1519207,3635
C1520094,3636
C1333065,3637
C1334450,3638
C1290358,3639
C0346054,3640
C1332882,3641
C1333817,3643
C1333086,3644
C1332863,3645
C0155470,3647
C0041825,3648
C2987260,3649
C1334784,3650
C1334543,3651
C0341712,3652
C1332994,3654
C0240803,3655
C0019048,3656
C1333878,3658
C1332979,3659
C1332206,3660
C1704251,3661
C1332913,3665
C1333592,3666
C1517113,3666
C1333502,3668
C0264706,3672
C0262568,3674
C0340324,3678
C0262565,3679
C0334549,3680
C0334551,3681
C0855011,3682
C1266167,3684
C1335776,3685
C1332318,3686
C0346612,3687
C1337012,3688
C0280787,3690
C0279991,3691
C0279548,3692
C1377853,3693
C1518695,3694
C1518694,3695
C1334984,3697
C1336955,3698
C1332602,3700
C1321862,3701
C0334330,3701
C1519855,3704
C1377915,3705
C1332191,3706
C1333308,3707
C1335979,3708
C0280135,3710
C0263640,3712
C0263638,3713
C1511206,3714
C1511205,3715
C1377909,3716
C0853688,3717
C0265090,3718
C0346260,3719
C0238208,3720
C1335747,3721
C1334227,3722
C1332628,3724
C0085750,3725
C1332314,3726
C1332630,3728
C0887846,3729
C0877858,3730
C1370506,3731
C1332194,3732
C1332886,3733
C1332193,3734
C1332883,3735
C1515288,3737
C0398694,3738
C1335942,3739
C0853870,3740
C1515285,3741
C1332844,3742
C1334567,3743
C0279687,3744
C1333027,3745
C1333052,3746
C1336699,3747
C0014852,3749
C0278754,3750
C0279014,3751
C1333645,3752
C0339826,3753
C1518361,3755
C1335168,3756
C0030486,3757
C0796663,3758
C1332993,3759
C0796664,3760
C1334386,3761
C1334596,3762
C1332976,3764
C1332204,3765
C0346902,3766
C0026265,3767
C2939153,3767
C1516424,3768
C1333996,3769
C1336738,3770
C1334298,3771
C0542564,3772
C1334236,3773
C0751303,3774
C1334380,3775
C1335751,3776
C1514844,3777
C0398686,3778
C1274233,3780
C0006277,3781
C1519851,3782
C0024312,3783
C0347095,3784
C0023530,3785
C1333006,3786
C1333009,3787
C1333007,3788
C0879257,3789
C1514522,3790
C1514523,3791
C0392998,3792
C2212006,3795
C1335681,3796
C0009763,3799
C1333158,3800
C1333159,3801
C0153629,3802
C1260873,3803
C0005830,3804
C1335381,3805
C0346110,3805
C1336751,3806
C1334675,3808
C1334598,3809
C1511187,3810
C0346166,3811
C1518231,3812
C0476121,3813
C0158073,3816
C1332991,3818
C1332992,3819
C1334637,3820
C1518691,3821
C1518358,3822
C0879606,3824
C0346255,3825
C1334680,3826
C0859960,3827
C1334587,3828
C1518879,3829
C1519706,3830
C1519710,3831
C0272242,3832
C1333763,3834
C1333762,3835
C1334627,3836
C2362538,3837
C2212014,3839
C1333411,3840
C1332849,3841
C0278594,3842
C1332907,3843
C1332885,3844
C1333160,3845
C0341110,3846
C0019247,3847
C1333375,3848
C1333071,3849
C1333072,3850
C1518715,3851
C1335181,3852
C0238016,3853
C0279547,3856
C1334558,3857
C4331858,3857
C1332308,3858
C1332551,3859
C1263882,3860
C2202743,3861
C1513101,3862
C0474847,3863
C1302547,3864
C0346037,3865
C1333974,3866
C1266112,3867
C1332302,3868
C0278600,3869
C1332950,3870
C1335175,3872
C1335183,3873
C1335178,3874
C1332955,3875
C0920196,3876
C0346388,3878
C1518711,3879
C0334353,3880
C2202741,3881
C1332879,3882
C1335684,3884
C1333114,3885
C1377844,3886
C1518723,3887
C1333008,3888
C1512737,3889
C1334281,3890
C1332563,3891
C1332137,3892
C1514910,3893
C1334668,3894
C1377843,3895
C1332619,3896
C1332627,3897
C1332984,3898
C0009782,3900
C1332900,3901
C1332611,3902
C1511107,3903
C1335100,3904
C1518747,3905
C1518748,3906
C1518749,3907
C1333073,3908
C1511049,3909
C1334782,3910
C1333051,3911
C0346379,3912
C1333025,3913
C1266095,3915
C1257763,3916
C1332850,3917
C0334608,3918
C1335449,3921
C2075522,3922
C1333476,3923
C0206667,3924
C1333474,3925
C1335435,3926
C1519861,3928
C1519982,3929
C1336089,3930
C1333014,3931
C1334572,3933
C1332316,3934
C1518574,3935
C1328544,3936
C1511188,3938
C0152088,3940
C1333062,3941
C1333405,3942
C1708362,3943
C1333386,3944
C1332575,3945
C1519936,3946
C0272236,3947
C0877388,3948
C1334966,3950
C1335936,3951
C1370505,3952
C1377604,3953
C0263639,3954
C1334303,3955
C0158248,3956
C0281332,3957
C1332954,3958
C1511316,3959
C1334363,3960
C1333292,3963
C0027122,3964
C1515290,3966
C1336544,3967
C1332342,3968
C0345799,3970
C1333787,3971
C0345804,3972
C1515294,3973
C1516285,3975
C1266093,3976
C1333099,3978
C1334257,3979
C1334300,3980
C0281267,3982
C1515107,3983
C1334226,3984
C1332933,3985
C0519063,3987
C1704383,3987
C1336504,3988
C1514199,3989
C1518167,3990
C1336962,3991
C1332944,3992
C1332945,3993
C1511275,3994
C1332946,3995
C4520981,3996
C1333091,3997
C1519932,3998
C0280783,3999
C1332995,4000
C0009492,4001
C0235025,4004
C1514905,4005
C1514906,4006
C1334631,4007
C1333620,4008
C1335752,4009
C1512750,4010
C1332185,4012
C1515893,4013
C1333475,4014
C1335419,4015
C1335417,4016
C1335416,4017
C1518768,4019
C1334657,4020
C1334665,4021
C0751304,4022
C1336046,4024
C0037293,4026
C1335994,4028
C0577692,4030
C0279392,4032
C0730306,4034
C1333824,4035
C0011351,4038
C1511190,4040
C1336887,4042
C1336874,4043
C1519823,4044
C1321869,4045
C1332949,4046
C0345676,4047
C1334151,4048
C0259782,4050
C1332232,4051
C1333074,4052
C1511052,4053
C0339130,4054
C0339129,4055
C1518882,4056
C1517579,4057
C0011432,4059
C1333306,4060
C0279693,4062
C1334210,4063
C0346373,4064
C1334208,4065
C1334209,4066
C1333750,4067
CN552492,4069
C0338070,4071
C1518725,4074
C0334473,4075
C1336703,4076
C1334438,4077
C1513718,4078
C1332640,4079
C0280325,4080
C0861855,4081
C1332990,4082
C2937231,4083
C0334260,4083
C1333024,4085
C1333050,4086
C1332463,4087
C1511063,4088
C1332462,4089
C2211850,4090
C1335973,4091
C1332464,4092
C1333443,4093
C1334829,4094
C1333278,4096
C1334600,4098
C1368888,4099
C1334788,4100
C1334817,4101
C1333120,4102
C1336695,4103
C1336064,4104
C0279989,4105
C1515307,4106
C1336065,4107
C1333283,4108
C1290353,4109
C4551546,4110
C1335724,4111
C0156270,4112
C1112474,4116
C1332250,4117
C0152262,4118
C1511051,4120
C1335980,4122
C1335521,4124
C1335682,4125
C0040147,4126
C1335096,4127
C1335095,4128
C0280470,4130
C1332278,4131
C1332262,4132
C0334312,4133
C1332490,4134
C1306804,4135
C1518713,4136
C0085577,4139
C0334522,4140
C1334691,4141
C1333122,4142
C0334607,4143
C0334606,4144
C0334605,4145
C0334611,4146
C0278847,4147
C1333753,4148
C0346157,4150
C0153647,4151
C1333037,4152
C1377605,4153
C1370503,4155
C1335308,4156
C1518870,4158
C1266078,4159
C0038437,4160
C1519852,4161
C1519845,4162
C1511207,4163
C1515864,4164
C0398695,4165
C1512418,4166
C0345959,4167
C1515292,4168
C0376356,4169
C0155352,4170
C1527427,4173
C1336907,4174
C1513711,4175
C1332968,4176
C1515303,4178
C1511283,4181
C1336362,4182
C1263857,4183
C0041969,4184
C0877572,4185
C1333162,4186
C0410005,4187
C1334287,4188
C0152902,4189
C1336892,4190
C0334039,4191
C1332988,4193
C1518743,4194
C1331541,4195
C1335689,4196
C1518164,4197
C1515312,4198
C2109334,4199
C1336527,4200
C0948740,4201
C1334717,4202
C1517154,4203
C0345983,4204
C1334464,4205
C1335575,4206
C1335572,4207
C1336531,4208
C0751675,4209
C3274139,4210
C3274140,4211
C1520092,4213
C1335158,4214
C0003177,4215
C0854912,4216
C1332948,4217
C1377598,4218
C1515311,4219
C1336913,4220
C1519862,4221
C0279667,4222
C0271466,4223
C1333042,4224
C0026470,4225
C1377912,4226
C1333415,4227
C1519485,4229
C0206675,4230
C1519487,4231
C1519486,4232
C0279614,4233
C1512709,4234
C0012813,4235
C1333320,4236
C1265997,4237
C1335396,4238
C1517658,4239
C0279931,4240
C1520093,4243
C1335563,4244
C0238029,4245
C0030920,4247
C0278599,4248
C0278650,4249
C1333510,4250
C0345832,4251
C3274143,4252
C1334247,4253
C1333626,4254
C1520159,4255
C1334436,4256
C1332956,4257
C1299237,4259
C0267291,4260
C0030925,4260
C1518974,4261
C1513799,4262
C1332972,4263
C0153196,4264
C0238103,4265
C1266027,4266
C1378340,4267
C1511307,4270
C1266023,4271
C0152793,4272
C1388299,4273
C1513365,4274
C0334546,4275
C0334352,4276
C1333488,4276
C0018081,4277
C1512743,4278
C0751942,4279
C1332341,4280
C1520081,4281
C1520076,4283
C1335304,4285
C1518869,4286
C1335303,4287
C0346151,4288
C0280329,4289
C0280330,4290
C0280326,4291
C0280331,4292
C0749163,4293
C1517538,4294
C1332337,4295
C1516418,4296
C0279706,4297
C0038354,4298
C1512736,4299
C0279602,4301
C0334320,4302
C0279700,4303
C0279701,4304
C1335351,4305
C1332974,4306
C0334612,4307
C0302327,4308
C0334451,4309
C0281330,4310
C1516284,4311
C1336535,4312
C1333760,4313
C1334575,4314
C1516490,4315
C0345979,4316
C1334825,4317
C1518737,4318
C1518736,4319
C0281329,4320
C1516856,4321
C1518355,4322
C1515282,4324
C1515299,4325
C1336037,4326
C1336038,4327
C1334642,4328
C1518873,4329
C1384416,4330
C1511204,4331
C2607931,4332
C0346601,4332
C1335300,4333
C1334977,4334
C0279654,4336
C1332270,4337
C1335765,4338
C1336829,4339
C1301048,4340
C1333081,4341
C1266087,4343
C0279983,4344
C0279987,4345
C1519321,4346
C0154835,4348
C0339556,4349
C1321870,4350
C1332186,4352
C1333511,4353
C0235813,4354
C1332977,4355
C1332983,4356
C1299240,4357
C1299239,4358
C1335149,4360
C1332215,4361
C0559185,4363
C1333026,4364
C1334931,4365
C0280792,4366
C1335395,4367
C1336040,4368
C1336036,4370
C1336051,4371
C1333048,4372
C0281334,4373
C0278985,4374
C3839745,4376
C1335311,4377
C1332962,4378
C0007104,4379
C1518868,4381
C0023051,4382
C1370504,4383
C1334645,4384
C1332220,4385
C1519844,4386
C0024167,4387
C1517842,4387
C0026229,4389
C0028841,4390
C1334238,4392
C0280791,4393
C1334647,4394
C1332916,4396
C1332513,4397
C1334679,4398
C0279707,4400
C1377904,4401
C1515305,4402
C1332997,4403
C0854859,4404
C1332460,4405
C1332195,4406
C1516761,4407
C1516760,4408
C1334967,4409
C1335923,4410
C1333321,4411
C1266063,4412
C1518366,4413
C1515212,4414
C1512738,4415
C1512742,4416
C1512741,4417
C1512740,4418
C1512739,4419
C1334565,4420
C1335932,4421
C1333597,4422
C1335150,4423
C1333643,4426
C0345726,4427
C0334303,4428
C1335481,4429
C1513369,4430
C0018924,4431
C1334638,4432
C1335322,4433
C1333966,4435
C1335170,4436
C1336076,4438
C1335383,4439
C1335418,4440
C1332989,4441
C1514200,4442
C1332934,4443
C1511203,4444
C1511196,4445
C1335107,4446
C1335422,4447
C1333644,4448
C1512935,4449
C0265101,4450
C1519184,4451
C1332953,4452
C1515309,4453
C1320471,4454
C1516475,4455
C1334646,4457
C1511192,4458
C1511189,4459
C0334328,4460
C1519933,4461
C1333504,4462
C1516553,4463
C1336889,4464
C1335377,4465
C0027881,4466
C1334635,4467
C1332261,4468
C1335974,4469
C1511305,4472
C1333748,4474
C1333069,4475
C1332176,4477
C1333038,4478
C1334574,4479
C1518871,4480
C1518871,4481
C3274138,4481
C1333612,4482
C1336750,4483
C1333749,4484
C0027060,4485
C1516405,4486
C1516409,4488
C1333593,4489
C1336904,4491
C0025064,4492
C1515310,4493
C1515306,4494
C0027128,4495
C0027059,4496
C0153188,4497
C1335893,4498
C1334445,4499
C1336529,4500
C1517111,4501
C1336871,4503
C1518950,4504
C1332896,4505
C1335390,4506
C1332346,4507
C0031030,4508
C1334258,4509
C1370890,4510
C1334434,4511
C1266114,4512
C1332211,4513
C0008711,4514
C1511339,4516
C0152800,4517
C0279930,4518
C1336546,4519
C1336096,4520
C0279545,4521
C0345978,4523
C1266046,4524
C0036262,4525
C1513364,4526
C1519865,4526
C1335295,4528
C1335063,4529
C1333369,4530
C1335931,4531
C1335382,4533
C1334753,4534
C1332987,4535
C1516422,4537
C1334560,4539
C1321427,4540
C1515293,4541
C1515304,4543
C1370510,4544
C0278622,4545
C1334437,4546
C1515308,4547
C1515284,4548
C0152108,4549
C0346367,4550
C0267497,4551
C1333370,4552
C1333000,4554
C0241961,4555
C1332840,4556
C0334459,4557
C0334329,4558
C1333821,4559
C0346006,4560
C0853394,4561
C1332315,4562
C0856817,4563
C0021843,4565
C0032763,4566
C1258215,4567
C0030446,4568
C0006091,4569
C0042961,4570
C0008412,4575
C0010043,4577
C0154817,4578
C0152439,4579
C0155557,4582
C0154840,4583
C0155890,4584
C0994344,4586
C0028077,4588
C1314968,4591
C0021099,4592
C0004767,4593
C0034072,4596
C0155671,4598
C0157738,4605
C0153386,4607
C0153382,4608
C3165521,4608
C0153389,4608
C0153390,4608
C0019348,4609
C0153376,4611
C0019623,4612
C0001363,4613
C0023466,4614
C0153365,4615
C0153042,4616
C0751226,4617
C0154701,4618
C0025007,4619
C0311262,4622
C0153377,4624
C0013298,4627
C0267166,4628
C0235522,4634
C0496769,4635
C0347082,4636
C4316815,4636
C4082937,4639
C0156076,4640
C0154073,4641
C0153385,4642
C0023470,4643
C0152275,4644
C0153373,4645
C4554531,4646
C0007099,4647
C0011269,4648
C1443976,4649
C0153656,4650
C0037354,4651
C0004626,4652
C0035920,4656
C0154879,4657
C0154084,4658
C0154094,4659
C0685053,4660
C0154070,4661
C0152071,4662
C0154061,4663
C0018889,4664
C0025530,4666
C0153361,4667
C0409974,4670
C0154089,4671
C0015656,4672
C0432520,4673
C0008513,4674
C0162666,4675
C0152067,4677
C0011636,4678
C0156385,4679
C0701157,4680
C0751265,4681
C0153406,4685
C0155127,4686
C0730278,4687
C0025534,4689
C0153384,4690
CN119611,4691
C0085413,4691
C0334245,4693
C0600452,4694
C1112746,4695
C0154069,4696
C0267095,4697
C0685941,4698
C0740372,4699
C0747273,4700
C0156369,4701
C0269194,4702
C0154091,4703
C1333965,4705
C0155180,4706
C0154064,4707
C2242854,4707
C0154059,4708
C1263889,4709
C0686237,4710
C0854331,4712
C0432581,4713
C0345908,4715
C0154060,4716
C0030781,4717
C0155179,4718
C0153375,4719
C0001906,4720
C1333968,4723
C0153360,4724
C0154062,4725
C1333967,4726
C0153374,4727
C0730285,4728
